date,state,confirmed,deaths
2022-02-27,AC,120581,1971
2022-02-27,AL,290902,6676
2022-02-27,AM,573515,14116
2022-02-27,AP,160087,2102
2022-02-27,BA,1501441,29147
2022-02-27,CE,1226124,26288
2022-02-27,DF,680841,11409
2022-02-27,ES,1022147,14123
2022-02-27,GO,1166468,25740
2022-02-27,MA,412837,10781
2022-02-27,MG,3197804,59643
2022-02-27,MS,501541,10328
2022-02-27,MT,701162,14446
2022-02-27,PA,719326,17799
2022-02-27,PB,575176,10087
2022-02-27,PE,829848,21069
2022-02-27,PI,365153,7656
2022-02-27,PR,2327714,42290
2022-02-27,RJ,1995136,71774
2022-02-27,RN,477672,8050
2022-02-27,RO,372666,7058
2022-02-27,RR,153769,2134
2022-02-27,RS,2151960,38259
2022-02-27,SC,1614093,21353
2022-02-27,SE,320389,6247
2022-02-27,SP,5015814,164523
2022-02-27,TO,298473,4109
2022-02-28,AC,120583,1972
2022-02-28,AL,291539,6684
2022-02-28,AM,573577,14119
2022-02-28,AP,160096,2102
2022-02-28,BA,1502168,29181
2022-02-28,CE,1226503,26305
2022-02-28,DF,681763,11416
2022-02-28,ES,1022348,14132
2022-02-28,GO,1166927,25760
2022-02-28,MA,412876,10790
2022-02-28,MG,3199494,59645
2022-02-28,MS,502871,10337
2022-02-28,MT,701727,14454
2022-02-28,PA,720198,17821
2022-02-28,PB,575176,10092
2022-02-28,PE,830696,21076
2022-02-28,PI,365225,7662
2022-02-28,PR,2330955,42307
2022-02-28,RJ,1995678,71778
2022-02-28,RN,477833,8054
2022-02-28,RO,373149,7064
2022-02-28,RR,153816,2134
2022-02-28,RS,2155916,38272
2022-02-28,SC,1615073,21368
2022-02-28,SE,320478,6250
2022-02-28,SP,5017453,164532
2022-02-28,TO,298473,4109
2022-03-01,AC,120587,1974
2022-03-01,AL,292217,6694
2022-03-01,AM,573662,14121
2022-03-01,AP,160104,2102
2022-03-01,BA,1502593,29221
2022-03-01,CE,1227243,26321
2022-03-01,DF,681763,11416
2022-03-01,ES,1022741,14138
2022-03-01,GO,1167657,25763
2022-03-01,MA,413030,10800
2022-03-01,MG,3203606,59647
2022-03-01,MS,503259,10356
2022-03-01,MT,702216,14460
2022-03-01,PA,720446,17833
2022-03-01,PB,576160,10099
2022-03-01,PE,833233,21087
2022-03-01,PI,365280,7664
2022-03-01,PR,2333478,42330
2022-03-01,RJ,1996760,71781
2022-03-01,RN,477954,8054
2022-03-01,RO,374130,7067
2022-03-01,RR,153829,2134
2022-03-01,RS,2155916,38272
2022-03-01,SC,1617680,21383
2022-03-01,SE,320577,6254
2022-03-01,SP,5020412,164613
2022-03-01,TO,298473,4110
2022-03-02,AC,120589,1976
2022-03-02,AL,292476,6704
2022-03-02,AM,573716,14122
2022-03-02,AP,160112,2102
2022-03-02,BA,1503668,29260
2022-03-02,CE,1228010,26331
2022-03-02,DF,682990,11427
2022-03-02,ES,1023209,14145
2022-03-02,GO,1169274,25772
2022-03-02,MA,413089,10807
2022-03-02,MG,3203772,59698
2022-03-02,MS,503771,10359
2022-03-02,MT,703041,14473
2022-03-02,PA,721190,17854
2022-03-02,PB,576160,10106
2022-03-02,PE,836916,21099
2022-03-02,PI,365356,7668
2022-03-02,PR,2337433,42344
2022-03-02,RJ,1997617,71809
2022-03-02,RN,478511,8058
2022-03-02,RO,375208,7071
2022-03-02,RR,153833,2134
2022-03-02,RS,2162630,38312
2022-03-02,SC,1619811,21399
2022-03-02,SE,320700,6258
2022-03-02,SP,5023390,164642
2022-03-02,TO,298669,4110
2022-03-03,AC,121904,1976
2022-03-03,AL,292527,6716
2022-03-03,AM,573761,14122
2022-03-03,AP,160123,2102
2022-03-03,BA,1505246,29303
2022-03-03,CE,1228302,26354
2022-03-03,DF,683663,11447
2022-03-03,ES,1025080,14161
2022-03-03,GO,1173646,25777
2022-03-03,MA,413530,10818
2022-03-03,MG,3214034,59722
2022-03-03,MS,505198,10377
2022-03-03,MT,704603,14481
2022-03-03,PA,722841,17868
2022-03-03,PB,577459,10110
2022-03-03,PE,840141,21111
2022-03-03,PI,365598,7675
2022-03-03,PR,2343799,42381
2022-03-03,RJ,2001312,71837
2022-03-03,RN,479598,8062
2022-03-03,RO,376530,7079
2022-03-03,RR,153932,2134
2022-03-03,RS,2170156,38384
2022-03-03,SC,1624171,21422
2022-03-03,SE,320867,6261
2022-03-03,SP,5033583,164835
2022-03-03,TO,299081,4112
2022-03-04,AC,122060,1979
2022-03-04,AL,292568,6726
2022-03-04,AM,574304,14124
2022-03-04,AP,160128,2109
2022-03-04,BA,1507386,29336
2022-03-04,CE,1229820,26385
2022-03-04,DF,685097,11461
2022-03-04,ES,1026575,14177
2022-03-04,GO,1180384,25815
2022-03-04,MA,414524,10824
2022-03-04,MG,3221769,59789
2022-03-04,MS,506988,10396
2022-03-04,MT,705904,14487
2022-03-04,PA,724221,17891
2022-03-04,PB,578882,10121
2022-03-04,PE,844454,21128
2022-03-04,PI,365896,7679
2022-03-04,PR,2350005,42443
2022-03-04,RJ,2006761,71875
2022-03-04,RN,480251,8063
2022-03-04,RO,378013,7089
2022-03-04,RR,153986,2134
2022-03-04,RS,2177227,38441
2022-03-04,SC,1627869,21439
2022-03-04,SE,321030,6265
2022-03-04,SP,5045451,165033
2022-03-04,TO,299391,4112
2022-03-05,AC,122518,1980
2022-03-05,AL,293247,6737
2022-03-05,AM,574651,14129
2022-03-05,AP,160135,2113
2022-03-05,BA,1508971,29357
2022-03-05,CE,1230599,26412
2022-03-05,DF,685097,11461
2022-03-05,ES,1027197,14181
2022-03-05,GO,1183384,25832
2022-03-05,MA,415049,10828
2022-03-05,MG,3229900,59875
2022-03-05,MS,507760,10405
2022-03-05,MT,706493,14492
2022-03-05,PA,725727,17898
2022-03-05,PB,578895,10125
2022-03-05,PE,848140,21144
2022-03-05,PI,365915,7680
2022-03-05,PR,2354860,42474
2022-03-05,RJ,2011215,71947
2022-03-05,RN,480329,8064
2022-03-05,RO,378877,7091
2022-03-05,RR,153998,2137
2022-03-05,RS,2183568,38488
2022-03-05,SC,1631403,21451
2022-03-05,SE,321161,6266
2022-03-05,SP,5057594,165275
2022-03-05,TO,299391,4112
2022-03-06,AC,122613,1980
2022-03-06,AL,293358,6744
2022-03-06,AM,575183,14129
2022-03-06,AP,160138,2113
2022-03-06,BA,1509203,29360
2022-03-06,CE,1230685,26421
2022-03-06,DF,685097,11461
2022-03-06,ES,1027409,14188
2022-03-06,GO,1183963,25839
2022-03-06,MA,415169,10832
2022-03-06,MG,3233647,59984
2022-03-06,MS,508853,10408
2022-03-06,MT,706706,14493
2022-03-06,PA,726632,17904
2022-03-06,PB,578901,10127
2022-03-06,PE,848875,21151
2022-03-06,PI,365923,7681
2022-03-06,PR,2356022,42477
2022-03-06,RJ,2011573,71956
2022-03-06,RN,480376,8066
2022-03-06,RO,379345,7095
2022-03-06,RR,154001,2137
2022-03-06,RS,2184744,38495
2022-03-06,SC,1631882,21459
2022-03-06,SE,321313,6268
2022-03-06,SP,5061077,165288
2022-03-06,TO,299547,4112
2022-03-07,AC,122614,1981
2022-03-07,AL,293432,6754
2022-03-07,AM,575502,14132
2022-03-07,AP,160139,2113
2022-03-07,BA,1509320,29381
2022-03-07,CE,1230749,26428
2022-03-07,DF,686162,11477
2022-03-07,ES,1028463,14202
2022-03-07,GO,1187930,25850
2022-03-07,MA,415189,10834
2022-03-07,MG,3234793,59991
2022-03-07,MS,509080,10415
2022-03-07,MT,707675,14503
2022-03-07,PA,728168,17919
2022-03-07,PB,582002,10132
2022-03-07,PE,849275,21160
2022-03-07,PI,366073,7689
2022-03-07,PR,2357883,42495
2022-03-07,RJ,2011870,71977
2022-03-07,RN,481680,8071
2022-03-07,RO,380087,7100
2022-03-07,RR,154034,2137
2022-03-07,RS,2185843,38498
2022-03-07,SC,1632523,21469
2022-03-07,SE,321496,6270
2022-03-07,SP,5062261,165295
2022-03-07,TO,299846,4115
2022-03-08,AC,122809,1985
2022-03-08,AL,293826,6762
2022-03-08,AM,576056,14133
2022-03-08,AP,160149,2113
2022-03-08,BA,1512109,29402
2022-03-08,CE,1231567,26451
2022-03-08,DF,686632,11482
2022-03-08,ES,1029355,14206
2022-03-08,GO,1194665,25875
2022-03-08,MA,416199,10837
2022-03-08,MG,3250989,59999
2022-03-08,MS,510376,10423
2022-03-08,MT,708669,14504
2022-03-08,PA,729850,17926
2022-03-08,PB,582380,10135
2022-03-08,PE,852103,21166
2022-03-08,PI,366202,7691
2022-03-08,PR,2365443,42543
2022-03-08,RJ,2017580,72014
2022-03-08,RN,482421,8079
2022-03-08,RO,381087,7102
2022-03-08,RR,154258,2137
2022-03-08,RS,2192155,38552
2022-03-08,SC,1635891,21486
2022-03-08,SE,321671,6273
2022-03-08,SP,5074665,165484
2022-03-08,TO,300114,4120
2022-03-09,AC,123060,1985
2022-03-09,AL,293873,6770
2022-03-09,AM,576542,14134
2022-03-09,AP,160169,2116
2022-03-09,BA,1512970,29418
2022-03-09,CE,1232276,26504
2022-03-09,DF,687012,11488
2022-03-09,ES,1030065,14221
2022-03-09,GO,1201696,25935
2022-03-09,MA,417031,10838
2022-03-09,MG,3249737,60079
2022-03-09,MS,511191,10430
2022-03-09,MT,709462,14510
2022-03-09,PA,731689,17946
2022-03-09,PB,583564,10142
2022-03-09,PE,855083,21177
2022-03-09,PI,366202,7694
2022-03-09,PR,2369525,42587
2022-03-09,RJ,2022417,72067
2022-03-09,RN,483167,8082
2022-03-09,RO,382076,7107
2022-03-09,RR,154405,2137
2022-03-09,RS,2197750,38606
2022-03-09,SC,1638500,21518
2022-03-09,SE,321838,6276
2022-03-09,SP,5087770,165667
2022-03-09,TO,300499,4124
2022-03-10,AC,123157,1987
2022-03-10,AL,293954,6778
2022-03-10,AM,577094,14137
2022-03-10,AP,160198,2116
2022-03-10,BA,1514797,29446
2022-03-10,CE,1232805,26525
2022-03-10,DF,687358,11497
2022-03-10,ES,1030538,14222
2022-03-10,GO,1207381,25955
2022-03-10,MA,417566,10839
2022-03-10,MG,3255023,60153
2022-03-10,MS,512884,10436
2022-03-10,MT,710477,14517
2022-03-10,PA,733128,17961
2022-03-10,PB,584306,10148
2022-03-10,PE,858568,21184
2022-03-10,PI,366414,7697
2022-03-10,PR,2374108,42632
2022-03-10,RJ,2027636,72093
2022-03-10,RN,484148,8089
2022-03-10,RO,382904,7111
2022-03-10,RR,154534,2139
2022-03-10,RS,2202873,38647
2022-03-10,SC,1641437,21529
2022-03-10,SE,322025,6279
2022-03-10,SP,5100545,165878
2022-03-10,TO,300717,4128
2022-03-11,AC,123338,1987
2022-03-11,AL,294109,6787
2022-03-11,AM,577587,14139
2022-03-11,AP,160202,2118
2022-03-11,BA,1516613,29470
2022-03-11,CE,1233521,26543
2022-03-11,DF,687931,11508
2022-03-11,ES,1031525,14234
2022-03-11,GO,1213056,25995
2022-03-11,MA,418128,10840
2022-03-11,MG,3260042,60260
2022-03-11,MS,514443,10440
2022-03-11,MT,711305,14524
2022-03-11,PA,734441,17969
2022-03-11,PB,585260,10151
2022-03-11,PE,861859,21195
2022-03-11,PI,366532,7698
2022-03-11,PR,2377119,42633
2022-03-11,RJ,2032079,72116
2022-03-11,RN,484761,8094
2022-03-11,RO,383386,7117
2022-03-11,RR,154562,2139
2022-03-11,RS,2208004,38685
2022-03-11,SC,1644344,21544
2022-03-11,SE,322179,6281
2022-03-11,SP,5112728,165981
2022-03-11,TO,300943,4131
2022-03-12,AC,123370,1988
2022-03-12,AL,294181,6795
2022-03-12,AM,578096,14141
2022-03-12,AP,160205,2118
2022-03-12,BA,1518103,29484
2022-03-12,CE,1233886,26563
2022-03-12,DF,687931,11508
2022-03-12,ES,1031831,14235
2022-03-12,GO,1216861,26014
2022-03-12,MA,418372,10843
2022-03-12,MG,3264720,60319
2022-03-12,MS,514756,10441
2022-03-12,MT,711703,14529
2022-03-12,PA,735351,17974
2022-03-12,PB,586432,10153
2022-03-12,PE,864814,21208
2022-03-12,PI,366533,7699
2022-03-12,PR,2379905,42655
2022-03-12,RJ,2036283,72180
2022-03-12,RN,484832,8097
2022-03-12,RO,383525,7117
2022-03-12,RR,154566,2139
2022-03-12,RS,2215403,38708
2022-03-12,SC,1647105,21554
2022-03-12,SE,322383,6284
2022-03-12,SP,5123695,166086
2022-03-12,TO,300943,4131
2022-03-13,AC,123376,1989
2022-03-13,AL,294249,6804
2022-03-13,AM,578521,14143
2022-03-13,AP,160210,2118
2022-03-13,BA,1518238,29486
2022-03-13,CE,1233945,26568
2022-03-13,DF,687931,11508
2022-03-13,ES,1031994,14239
2022-03-13,GO,1217250,26014
2022-03-13,MA,418372,10843
2022-03-13,MG,3265764,60348
2022-03-13,MS,514804,10443
2022-03-13,MT,711903,14532
2022-03-13,PA,736186,17978
2022-03-13,PB,587370,10156
2022-03-13,PE,865912,21211
2022-03-13,PI,366549,7701
2022-03-13,PR,2381363,42659
2022-03-13,RJ,2037051,72221
2022-03-13,RN,484840,8100
2022-03-13,RO,383631,7117
2022-03-13,RR,154567,2140
2022-03-13,RS,2216561,38714
2022-03-13,SC,1647470,21557
2022-03-13,SE,322586,6287
2022-03-13,SP,5128738,166093
2022-03-13,TO,300957,4132
2022-03-14,AC,123378,1989
2022-03-14,AL,294260,6811
2022-03-14,AM,578786,14143
2022-03-14,AP,160211,2119
2022-03-14,BA,1518285,29501
2022-03-14,CE,1234029,26571
2022-03-14,DF,688368,11517
2022-03-14,ES,1032560,14249
2022-03-14,GO,1222368,26029
2022-03-14,MA,418927,10844
2022-03-14,MG,3266271,60354
2022-03-14,MS,515437,10445
2022-03-14,MT,712542,14545
2022-03-14,PA,737457,17989
2022-03-14,PB,587514,10159
2022-03-14,PE,866363,21215
2022-03-14,PI,366655,7705
2022-03-14,PR,2382998,42679
2022-03-14,RJ,2037418,72233
2022-03-14,RN,485452,8102
2022-03-14,RO,383969,7119
2022-03-14,RR,154608,2140
2022-03-14,RS,2217257,38720
2022-03-14,SC,1648047,21567
2022-03-14,SE,322803,6288
2022-03-14,SP,5130044,166119
2022-03-14,TO,301172,4134
2022-03-15,AC,123381,1990
2022-03-15,AL,294329,6817
2022-03-15,AM,579295,14144
2022-03-15,AP,160217,2119
2022-03-15,BA,1519949,29521
2022-03-15,CE,1234474,26599
2022-03-15,DF,688882,11525
2022-03-15,ES,1032926,14259
2022-03-15,GO,1227691,26038
2022-03-15,MA,419676,10846
2022-03-15,MG,3270602,60370
2022-03-15,MS,516213,10453
2022-03-15,MT,713350,14547
2022-03-15,PA,738836,17999
2022-03-15,PB,588282,10160
2022-03-15,PE,868742,21226
2022-03-15,PI,366815,7708
2022-03-15,PR,2386425,42722
2022-03-15,RJ,2042494,72254
2022-03-15,RN,486495,8107
2022-03-15,RO,384179,7122
2022-03-15,RR,154641,2140
2022-03-15,RS,2222120,38755
2022-03-15,SC,1651040,21587
2022-03-15,SE,322987,6290
2022-03-15,SP,5142009,166182
2022-03-15,TO,301296,4134
2022-03-16,AC,123443,1990
2022-03-16,AL,294878,6823
2022-03-16,AM,579396,14144
2022-03-16,AP,160221,2119
2022-03-16,BA,1521110,29531
2022-03-16,CE,1234927,26602
2022-03-16,DF,689224,11532
2022-03-16,ES,1033352,14270
2022-03-16,GO,1235095,26045
2022-03-16,MA,420183,10854
2022-03-16,MG,3276234,60391
2022-03-16,MS,517823,10460
2022-03-16,MT,713889,14552
2022-03-16,PA,740222,18006
2022-03-16,PB,589302,10165
2022-03-16,PE,871578,21242
2022-03-16,PI,366970,7712
2022-03-16,PR,2389526,42742
2022-03-16,RJ,2046184,72284
2022-03-16,RN,489517,8111
2022-03-16,RO,384764,7123
2022-03-16,RR,154702,2143
2022-03-16,RS,2226454,38787
2022-03-16,SC,1653492,21593
2022-03-16,SE,323187,6292
2022-03-16,SP,5150824,166321
2022-03-16,TO,301424,4136
2022-03-17,AC,123588,1990
2022-03-17,AL,295189,6828
2022-03-17,AM,579677,14146
2022-03-17,AP,160248,2119
2022-03-17,BA,1522095,29549
2022-03-17,CE,1235452,26639
2022-03-17,DF,689463,11542
2022-03-17,ES,1033659,14281
2022-03-17,GO,1239255,26067
2022-03-17,MA,420851,10855
2022-03-17,MG,3281457,60449
2022-03-17,MS,518787,10462
2022-03-17,MT,714396,14561
2022-03-17,PA,741512,18013
2022-03-17,PB,590042,10166
2022-03-17,PE,874704,21253
2022-03-17,PI,367036,7714
2022-03-17,PR,2392386,42763
2022-03-17,RJ,2050452,72360
2022-03-17,RN,491177,8111
2022-03-17,RO,385538,7134
2022-03-17,RR,154748,2143
2022-03-17,RS,2230912,38824
2022-03-17,SC,1656068,21599
2022-03-17,SE,323380,6295
2022-03-17,SP,5159850,166446
2022-03-17,TO,301540,4138
2022-03-18,AC,123653,1990
2022-03-18,AL,295240,6834
2022-03-18,AM,580029,14147
2022-03-18,AP,160255,2120
2022-03-18,BA,1522095,29566
2022-03-18,CE,1235897,26656
2022-03-18,DF,689883,11551
2022-03-18,ES,1034189,14292
2022-03-18,GO,1245468,26067
2022-03-18,MA,421492,10856
2022-03-18,MG,3290343,60500
2022-03-18,MS,519641,10466
2022-03-18,MT,714876,14561
2022-03-18,PA,743154,18027
2022-03-18,PB,590923,10169
2022-03-18,PE,877324,21262
2022-03-18,PI,367193,7714
2022-03-18,PR,2394306,42784
2022-03-18,RJ,2054897,72425
2022-03-18,RN,492484,8112
2022-03-18,RO,386481,7139
2022-03-18,RR,154801,2144
2022-03-18,RS,2233682,38848
2022-03-18,SC,1658501,21612
2022-03-18,SE,323565,6297
2022-03-18,SP,5169415,166550
2022-03-18,TO,301647,4140
2022-03-19,AC,123667,1990
2022-03-19,AL,295314,6841
2022-03-19,AM,580244,14147
2022-03-19,AP,160258,2120
2022-03-19,BA,1524423,29582
2022-03-19,CE,1236261,26661
2022-03-19,DF,689883,11551
2022-03-19,ES,1034390,14299
2022-03-19,GO,1247784,26067
2022-03-19,MA,421739,10857
2022-03-19,MG,3295719,60538
2022-03-19,MS,520247,10467
2022-03-19,MT,715177,14563
2022-03-19,PA,744300,18032
2022-03-19,PB,591852,10172
2022-03-19,PE,879622,21273
2022-03-19,PI,367206,7714
2022-03-19,PR,2395931,42800
2022-03-19,RJ,2058571,72464
2022-03-19,RN,492730,8113
2022-03-19,RO,387167,7140
2022-03-19,RR,154827,2144
2022-03-19,RS,2239592,38875
2022-03-19,SC,1660250,21616
2022-03-19,SE,323755,6297
2022-03-19,SP,5177066,166651
2022-03-19,TO,301647,4140
2022-03-20,AC,123669,1990
2022-03-20,AL,295321,6845
2022-03-20,AM,580491,14147
2022-03-20,AP,160260,2120
2022-03-20,BA,1524517,29584
2022-03-20,CE,1236310,26666
2022-03-20,DF,689883,11551
2022-03-20,ES,1034457,14300
2022-03-20,GO,1247897,26067
2022-03-20,MA,421786,10858
2022-03-20,MG,3296877,60560
2022-03-20,MS,520487,10468
2022-03-20,MT,715541,14564
2022-03-20,PA,744882,18036
2022-03-20,PB,592205,10174
2022-03-20,PE,880404,21285
2022-03-20,PI,367207,7716
2022-03-20,PR,2396983,42801
2022-03-20,RJ,2058978,72495
2022-03-20,RN,492824,8114
2022-03-20,RO,387366,7140
2022-03-20,RR,154838,2144
2022-03-20,RS,2240729,38882
2022-03-20,SC,1660608,21618
2022-03-20,SE,323933,6297
2022-03-20,SP,5182365,166658
2022-03-20,TO,301866,4140
2022-03-21,AC,123669,1990
2022-03-21,AL,295328,6850
2022-03-21,AM,580691,14147
2022-03-21,AP,160265,2120
2022-03-21,BA,1524552,29601
2022-03-21,CE,1236328,26666
2022-03-21,DF,690163,11558
2022-03-21,ES,1034922,14307
2022-03-21,GO,1250989,26067
2022-03-21,MA,421995,10859
2022-03-21,MG,3297187,60564
2022-03-21,MS,521327,10469
2022-03-21,MT,715977,14570
2022-03-21,PA,746083,18045
2022-03-21,PB,592364,10175
2022-03-21,PE,880707,21295
2022-03-21,PI,367257,7716
2022-03-21,PR,2397823,42805
2022-03-21,RJ,2059810,72497
2022-03-21,RN,493375,8116
2022-03-21,RO,387822,7145
2022-03-21,RR,154862,2144
2022-03-21,RS,2241571,38885
2022-03-21,SC,1660871,21623
2022-03-21,SE,324155,6299
2022-03-21,SP,5183837,166668
2022-03-21,TO,302166,4141
2022-03-22,AC,123710,1990
2022-03-22,AL,295419,6855
2022-03-22,AM,580846,14148
2022-03-22,AP,160275,2122
2022-03-22,BA,1525657,29626
2022-03-22,CE,1236907,26677
2022-03-22,DF,690413,11562
2022-03-22,ES,1035434,14311
2022-03-22,GO,1256581,26159
2022-03-22,MA,422628,10861
2022-03-22,MG,3301643,60601
2022-03-22,MS,521970,10474
2022-03-22,MT,716636,14574
2022-03-22,PA,747304,18058
2022-03-22,PB,592401,10178
2022-03-22,PE,882753,21305
2022-03-22,PI,367308,7718
2022-03-22,PR,2399887,42830
2022-03-22,RJ,2063668,72534
2022-03-22,RN,494129,8116
2022-03-22,RO,388501,7153
2022-03-22,RR,154903,2144
2022-03-22,RS,2245192,38917
2022-03-22,SC,1663084,21632
2022-03-22,SE,324337,6301
2022-03-22,SP,5193619,166746
2022-03-22,TO,302289,4141
2022-03-23,AC,123737,1990
2022-03-23,AL,295519,6860
2022-03-23,AM,580901,14148
2022-03-23,AP,160288,2122
2022-03-23,BA,1526827,29635
2022-03-23,CE,1238511,26683
2022-03-23,DF,690717,11566
2022-03-23,ES,1035955,14313
2022-03-23,GO,1261838,26181
2022-03-23,MA,423165,10863
2022-03-23,MG,3306753,60638
2022-03-23,MS,522387,10480
2022-03-23,MT,717212,14574
2022-03-23,PA,748290,18061
2022-03-23,PB,592905,10181
2022-03-23,PE,884902,21318
2022-03-23,PI,367441,7718
2022-03-23,PR,2401709,42857
2022-03-23,RJ,2068356,72556
2022-03-23,RN,494656,8116
2022-03-23,RO,388961,7157
2022-03-23,RR,154956,2144
2022-03-23,RS,2252742,38929
2022-03-23,SC,1665110,21638
2022-03-23,SE,324533,6303
2022-03-23,SP,5202983,166843
2022-03-23,TO,302387,4142
2022-03-24,AC,123746,1990
2022-03-24,AL,295714,6866
2022-03-24,AM,580970,14148
2022-03-24,AP,160301,2122
2022-03-24,BA,1527992,29646
2022-03-24,CE,1239185,26683
2022-03-24,DF,691014,11569
2022-03-24,ES,1036087,14313
2022-03-24,GO,1264990,26201
2022-03-24,MA,423604,10865
2022-03-24,MG,3310675,60687
2022-03-24,MS,522967,10480
2022-03-24,MT,717736,14575
2022-03-24,PA,749526,18066
2022-03-24,PB,593496,10183
2022-03-24,PE,887237,21333
2022-03-24,PI,367490,7719
2022-03-24,PR,2403986,42869
2022-03-24,RJ,2071914,72591
2022-03-24,RN,495182,8117
2022-03-24,RO,389802,7164
2022-03-24,RR,154973,2144
2022-03-24,RS,2256393,38950
2022-03-24,SC,1666949,21642
2022-03-24,SE,324711,6304
2022-03-24,SP,5211936,166955
2022-03-24,TO,302443,4142
2022-03-25,AC,123776,1992
2022-03-25,AL,295916,6866
2022-03-25,AM,581009,14150
2022-03-25,AP,160314,2122
2022-03-25,BA,1529008,29656
2022-03-25,CE,1239630,26696
2022-03-25,DF,691353,11573
2022-03-25,ES,1036359,14319
2022-03-25,GO,1267498,26203
2022-03-25,MA,423938,10867
2022-03-25,MG,3313844,60717
2022-03-25,MS,523388,10482
2022-03-25,MT,718168,14575
2022-03-25,PA,750618,18075
2022-03-25,PB,593946,10185
2022-03-25,PE,889000,21345
2022-03-25,PI,367511,7720
2022-03-25,PR,2405391,42883
2022-03-25,RJ,2075187,72616
2022-03-25,RN,495613,8118
2022-03-25,RO,390982,7169
2022-03-25,RR,155049,2144
2022-03-25,RS,2259752,38970
2022-03-25,SC,1669124,21645
2022-03-25,SE,324903,6305
2022-03-25,SP,5221236,167046
2022-03-25,TO,302502,4142
2022-03-26,AC,123777,1992
2022-03-26,AL,295972,6869
2022-03-26,AM,581042,14151
2022-03-26,AP,160321,2122
2022-03-26,BA,1529008,29657
2022-03-26,CE,1239702,26699
2022-03-26,DF,691353,11573
2022-03-26,ES,1037086,14323
2022-03-26,GO,1269683,26208
2022-03-26,MA,424136,10868
2022-03-26,MG,3317059,60741
2022-03-26,MS,523565,10486
2022-03-26,MT,718168,14575
2022-03-26,PA,751002,18078
2022-03-26,PB,594358,10187
2022-03-26,PE,891284,21355
2022-03-26,PI,367515,7721
2022-03-26,PR,2407125,42894
2022-03-26,RJ,2078648,72650
2022-03-26,RN,495749,8119
2022-03-26,RO,391787,7172
2022-03-26,RR,155062,2144
2022-03-26,RS,2262947,38985
2022-03-26,SC,1670970,21648
2022-03-26,SE,325084,6307
2022-03-26,SP,5228413,167107
2022-03-26,TO,302502,4142
2022-03-27,AC,123808,1992
2022-03-27,AL,295972,6869
2022-03-27,AM,581070,14151
2022-03-27,AP,160328,2122
2022-03-27,BA,1530054,29658
2022-03-27,CE,1239746,26708
2022-03-27,DF,691353,11573
2022-03-27,ES,1037188,14323
2022-03-27,GO,1269853,26212
2022-03-27,MA,424199,10869
2022-03-27,MG,3317401,60767
2022-03-27,MS,523565,10486
2022-03-27,MT,718168,14575
2022-03-27,PA,751293,18079
2022-03-27,PB,594891,10189
2022-03-27,PE,892115,21366
2022-03-27,PI,367515,7721
2022-03-27,PR,2407960,42896
2022-03-27,RJ,2078817,72695
2022-03-27,RN,495749,8119
2022-03-27,RO,391943,7172
2022-03-27,RR,155062,2144
2022-03-27,RS,2263880,38985
2022-03-27,SC,1671175,21648
2022-03-27,SE,325274,6309
2022-03-27,SP,5232374,167110
2022-03-27,TO,302502,4142
2022-03-28,AC,123808,1992
2022-03-28,AL,296019,6873
2022-03-28,AM,581110,14152
2022-03-28,AP,160329,2124
2022-03-28,BA,1530106,29672
2022-03-28,CE,1239746,26708
2022-03-28,DF,691695,11576
2022-03-28,ES,1037575,14324
2022-03-28,GO,1271465,26212
2022-03-28,MA,424423,10870
2022-03-28,MG,3317517,60769
2022-03-28,MS,523665,10486
2022-03-28,MT,719353,14583
2022-03-28,PA,751293,18079
2022-03-28,PB,595072,10190
2022-03-28,PE,892468,21376
2022-03-28,PI,367515,7721
2022-03-28,PR,2408663,42897
2022-03-28,RJ,2079801,72697
2022-03-28,RN,495822,8120
2022-03-28,RO,392225,7175
2022-03-28,RR,155064,2144
2022-03-28,RS,2264295,38988
2022-03-28,SC,1671341,21651
2022-03-28,SE,325440,6311
2022-03-28,SP,5234022,167124
2022-03-28,TO,302509,4142
2022-03-29,AC,123808,1992
2022-03-29,AL,296066,6876
